Bit_length,beta,gamma
15,-0.7221764299268051,0.6841454463169026
15,0.6783633231863337,-0.6749732691178782
15,-0.489630900621197,0.5417173432169865
16,-0.6623485615188137,0.8160991787735385
16,-0.5871949750282117,0.5665159744799142
16,0.6485596268343873,-0.671460543736715
16,0.7154828587508251,-0.8014139268775134
16,0.7241908551052433,-0.7711241091309453
16,0.7431860180005344,-0.7908499081962834
16,-0.6668767855226098,2.273030373878408
16,0.4646833870411732,-0.5471052401456035
16,-0.5037328679037139,0.6110195112056331
16,0.5772142037319119,-0.7309372962199834
17,0.7458606910856046,-0.8686080304684023
17,-0.7790954967004629,0.8248164858152182
17,-0.5884268261966975,0.6699340844223278
17,-0.7041874804717263,0.7755706194917656
17,-0.43171963038429306,0.3870493716373844
17,-0.6414086651051135,0.6080224115094951
17,0.6185612819541153,-0.6457027784752033
17,0.7555076952685211,-0.7717935532027228
17,-0.7281203517289591,0.7615026998933846
17,0.7711753259667149,-0.7646659787076475
18,0.644328752827311,-0.7195506428820643
18,-0.6582917974781296,0.783083830944621
18,-0.5775074625671427,0.6023633022864062
18,0.7550661620709778,-0.7710459243835891
18,-0.6334646501276071,0.7566401497929395
18,0.5425344053952591,-0.6266023879761293
18,-0.4934713204425635,2.1109580925940254
18,0.5227645986921375,-0.5521637615664129
18,0.6699060105587923,-0.6887057259130904
18,0.7249796531111863,-0.709835083643228
19,-0.5507593504662933,0.6263812732351742
19,-0.5280346133832784,0.6025040633207955
19,0.6116103955634096,-0.6277154038947959
19,-0.7083883698814984,0.6722845231200957
19,0.6681679907258241,-0.7997105062573585
19,-0.513417566562419,1.947472757643553
19,0.7168369988617856,-0.7163034644984123
19,-0.6216023890653326,0.6239997592278299
19,0.5609696513682461,-0.7133984004234046
19,-0.6238128768072205,0.6554228179279963
20,0.5528649871610951,-0.6205018998168254
20,-0.6601865312536256,0.7226852291558363
20,0.6247350534056598,-0.6438190624168522
20,0.648267462394705,-0.6952399960238501
20,-0.7632095472219761,2.1675771013992935
20,-0.5059101641715348,0.4570353354317048
20,0.5635413693014073,-0.7004320899558812
20,-0.6456711880821097,0.6760829333591679
20,0.507931814433418,-0.6181816436538744
20,-0.6495502458671454,0.6804921235831392
21,0.4759389955444482,-0.4642843455989018
21,0.5937796750822653,-0.7590455906626407
21,0.6788883668235932,-0.8016428339295989
21,-0.636827873741948,0.7873152137084107
21,0.5121973730557201,-0.5697991438540618
21,-0.5928060432125202,0.5693249237694357
21,0.6831841838569443,-0.8351093871070638
21,0.6883659429331489,-0.7511065404665717
21,-0.6309871776333643,0.6035250251069025
21,-0.5620628253662672,0.616912621008252
22,-0.5630718538945648,0.6433721377727146
22,-0.731317380430378,0.7636192725913901
22,-0.6777620400112482,0.6813623530077708
22,0.47025371496926843,-0.5961560184399468
22,-0.5939726551483048,0.7078570669394064
22,0.6370800396157117,-0.6820573118147005
22,-0.7151717192115359,0.7455280328950026
22,0.5807157832272458,-0.6117316642086623
22,0.3552394796626784,-0.33532551264269844
22,-0.65199471034086,0.7256447021889114
23,-0.4905495529382811,0.6235630267006098
23,-0.4851392555721602,0.5129040327963575
23,-0.612495184506952,0.6414378125464709
23,-0.7537645029161605,0.7587288348425345
23,-0.6536151080755331,0.7619878446053616
23,-0.7007762988991884,0.7889587984149733
23,-0.5774197164670506,0.6011028319074745
23,1.286520915932323,0.3399137076887926
23,-0.5097810921823616,0.6893402238367055
23,-0.5526117466255641,0.8327426288801244
24,1.3161068463530698,0.3493977468240881
24,-0.5601388066202377,0.6109020213223041
24,-1.243251466216276,1.0525740224273314
24,-0.5230462667394368,1.9660727958739155
24,0.4298858796983175,-0.5140486457297445
24,-0.3935940304684211,0.49222260902437226
24,-0.6988827265607391,0.7503520974211343
24,0.5577137101706013,-0.601356793267096
24,1.2718189376025633,0.37660623315906055
24,-0.40598962089815743,0.44229441455075735
25,-0.3878523397001025,0.34004361110576453
25,-0.561757408904074,0.65737421719273
25,-0.4754676864022077,0.5745191441033543
25,1.0414008332310571,1.2329596774592972
25,-0.6117795405473652,0.7412120970115725
25,-0.4005365621398709,0.3970297204878607
25,-0.5303711918786823,0.617068181879058
25,-0.6447959765252911,0.7240095420333551
25,0.8506491611632743,1.39552969525337
25,-0.5582380305671982,0.5507676236417172
26,0.3681345982833291,-0.35337566282647814
26,0.5548504644042405,-0.6770139259111512
26,-0.5341560241022973,0.5896186160864372
26,0.4204690179774915,-0.3983012072651452
26,0.5792301315048846,-0.7093379096805797
26,-0.5411801478269369,0.5773205382801953
26,0.4389557516433322,-0.5446395641790407
26,-0.44689562950983713,0.5723143571633085
26,0.6214824814627632,-0.7955867217443876
26,-0.396318389705596,0.4757952217628827
27,0.5435286652996564,-0.5758796654201869
27,-0.4807660430597881,0.5542855371038561
27,-0.43922269919879614,0.44054900278660425
27,-0.6033870297818923,0.6200924554558551
27,-0.4979455754079131,0.6130423482703207
27,-0.5587748357323824,0.6672142532029044
27,-0.4988669835633661,0.45865398307498567
27,0.6783459941405554,-0.6468176483605199
27,-0.44337115362912255,0.5480386041882187
27,-0.513952890503727,0.6507437996190709
28,-0.4647305879497903,0.553379575032762
28,-0.4583769726621442,0.5578989461336153
28,0.6567832299591686,-0.6820142394916943
28,-0.6145798542478673,0.7540452325464343
28,-0.5243720594831881,0.7030996744370511
28,-0.4753829181531615,0.5759898319490079
28,0.5014579188277968,-0.6509322025996602
28,-0.4099688665493725,0.45376535489689274
28,-0.6116653250516229,0.7527636134536595
28,-0.634657469831074,0.6353906538437863
29,-0.6285038429709116,0.6712677092509947
29,-0.5939151128079014,0.7671322026310285
29,-0.4495544013560238,0.6042687733322565
29,-0.4116058015721527,0.42861429634334924
29,-0.4988448617498187,0.626494604435851
29,-0.506954505621878,0.618135228779638
29,-0.6527165099597734,0.8513921980650007
29,-0.5114354033642052,0.6180163038825649
29,-0.6294214046684368,0.6965937799005457
29,0.495409810435949,-0.5799897061324162
30,-0.588402964848044,0.5995062998240819
30,-0.5184172896841249,0.5160895552435968
30,-0.6297049409579683,0.780837033334039
30,-0.5199965818092022,0.7202540291030692
30,-0.5144387287273047,0.5004973830649561
30,-0.46447830118400424,0.6044149103883852
30,-0.5599293833814065,0.6782734490653666
30,0.4779304318748738,-0.5701332879504943
30,0.5698939401847156,-0.6964660808808847
30,-0.6835620728839111,0.7927888592298512
31,-0.4876227740403029,0.5859666864168497
31,-0.45573228206557576,0.6892983540319316
31,-0.5160881686235677,0.5843414418446813
31,-0.6099696457393431,0.73129175451844
31,-0.5390165661389846,0.7163380147622923
31,0.6737353353073138,-0.8793459078291409
31,-0.6386802059454021,0.8075876197068064
31,0.4536797751378173,-0.6154412054595197
31,-0.3649870064162254,0.4431031730775397
31,-0.4593002022366505,0.5383473974682669
32,-0.48265632603459063,0.6398342595269806
32,0.5372901710272133,-0.6065386759321966
32,-0.5107166439184626,0.5913932226493651
32,-0.5510273969259863,0.6947691559429828
32,-0.5555385508952886,0.7575722667271597
32,-0.6124372430677427,0.7403430556834389
32,-0.5837441904981442,0.6542429810861518
32,-0.5790015207888707,0.6378002977560164
32,-0.30716095025104534,0.2933045055732602
32,-0.47967225057895946,0.5256898138182617
33,-0.5058916022195936,0.5861563089904297
33,-0.47433650330384114,0.47984918255911563
33,-1.886536930790399,0.38649890415028354
33,-0.47942935772718537,0.6331348453996671
33,-0.48811571581499164,0.6314411585629709
33,-0.4864306073055969,0.656005262606665
33,-0.43892412104165984,0.5423264537045486
33,-0.4812007764484774,0.47149176326204123
33,0.5324917464967588,-0.580254636788831
33,-0.47123308131920183,0.4804159324221454
34,-0.6333940736541488,0.6813884520120317
34,-0.4573842949339482,0.5710348768017875
34,0.3786793508811875,-0.34581188684570785
34,-0.4554670170463842,0.4992385586729152
34,-0.6150611856600561,0.7396854771748687
34,-0.5857483184691541,0.7202671725361874
34,-0.8831300138018611,1.8115584009169172
34,0.43455962112977686,-0.450196014827793
34,0.4152690617947236,-0.5114843828753833
34,-0.5575857429136658,0.7202433137735942
35,-0.5916638376681088,0.6665721501047229
