Bit_length,beta,gamma
30,0.586826936348854,-0.6949065729455147
30,0.5025176890766305,-0.6178662891823054
31,0.3547648285735857,-0.32650732408603117
31,0.35646882717727046,-0.3461895057359177
31,0.5121840153992002,-0.5961461218605465
31,-0.6045347458387986,0.6688815186441939
31,-0.6919871896434991,0.7269092345134751
31,0.544199209436393,-0.7768701413024713
31,0.5056428175589335,-0.6599774212109465
31,0.40888018107719215,-0.4234361280967112
31,0.7141114807541569,-0.8008426033810223
31,0.6309909544172498,-0.767009534670711
32,0.45529878651023115,-0.5743585642175109
32,-0.5035585532648819,0.5708235898649415
32,-0.4257344217448416,0.4991691259305805
32,-0.47650238161280506,0.6917264600264696
32,0.5917688415172515,-0.7022265117148219
32,0.5378980804329536,-0.70329544110424
32,0.414284322963224,-0.5051854093228904
32,-0.4409888549182158,0.5073899829917752
32,-0.5583917226461095,0.7689045304102442
32,0.6074893476068313,-0.8132901784288165
33,-0.4334596874944192,0.3992056701861927
33,-0.6445652855261448,0.8033816013114191
33,-0.5156922985513688,0.6486257164816038
33,0.4820314696846181,-0.6621879911035802
33,0.42189687969880546,-0.4975946918132833
33,0.6393217834432241,-0.6658990204746569
33,0.6131364782995765,-0.7463627712777487
33,0.4282175913708277,-0.49887918624471383
33,0.6061848815881582,-0.6727755840038218
33,-0.630328758477628,0.8003256186034123
34,0.5257753878327771,-0.5838042843572502
34,0.5188020509568776,-0.6079815159798099
34,0.5706289225621506,-0.6095955822986376
34,0.6647910875889623,-0.7922284404393987
34,0.5576362084928943,-0.7246602100080601
34,-0.5359230031553723,0.532898764219525
34,0.593430131458628,-0.6875492425008175
34,0.46063572104131867,-0.5665014457535137
34,0.4820386272819788,-0.6474134591388236
34,0.43651539798500905,-0.4858507771536284
35,-0.49872136950165247,0.6627928083453641
35,0.6299176487669127,-0.6972848682288542
35,-0.488693566133482,0.6909216454905953
35,0.520947951493058,-0.795800543257925
35,-0.39794759307869065,0.4963589346677394
35,0.46251243124776575,-0.6802622536880902
35,-0.5090838804597421,0.6801370539348183
35,0.7131022474174841,-0.7733647776309217
35,-0.6428359921534891,0.701974455861107
35,0.6084517711475765,-0.7225778009664198
36,0.6599179534053224,-0.8368815188895209
36,-0.596197852997143,0.6429040233111991
36,0.5712680954133419,-0.7034600131990714
36,-0.6425527020794732,0.7125284094106477
36,0.5093893613696878,-0.6178530180677912
36,0.5750245327088934,-0.5913367620778037
36,-0.6482383009010076,0.7522660622054895
36,0.46513656467738895,-0.5956790085693366
36,0.5379613706833475,-0.7108961681600396
36,0.45360365566787547,-0.5806323521652086
37,0.5653864498103347,-0.7327356205757007
37,-0.550414757093927,0.6822385258437823
37,0.5160494360499583,-0.6213907427092618
37,0.620581373019143,-0.6430377375767802
37,-0.43574728334705765,0.5601141312045589
37,0.569006564547104,-0.6408390526912132
37,0.6191203662239569,-0.8034529339828932
37,0.5060136850241952,-0.5489436957214663
37,0.6345000876547008,-0.6993001382449735
37,0.4439648054372677,-0.7117115228682804
38,0.49978031784731863,-0.628987702377658
38,-0.5072022277747212,0.6485118251642074
38,0.5792700632088317,-0.6411642563218102
38,-0.5411830832788632,0.6432197347098363
38,0.44148724136630657,-0.5735940980465144
38,-0.6446576143273761,0.7750662546750805
38,0.47904326381687906,-0.5376551802198271
38,0.5277462037800358,-0.6480373704388868
38,-0.5863897195821826,0.7036217410318892
38,0.5568329180728644,-0.586104103022747
39,0.41227560746145525,-0.5248937123886854
39,-0.4107313448430976,0.39515579178301097
39,-0.7315337228918026,0.773055593751396
39,0.6589918151204348,-0.7337240586751854
39,0.6445797872053112,-0.8164989188905745
39,0.43652781500158283,-0.5127139932308147
39,-0.47940927279401657,0.5398823128660011
39,0.5236750463133839,-0.588130921020939
39,0.4977376934433264,-0.6897515243447285
39,-0.4282794299610059,0.47081765829840827
40,-0.49139593965230755,0.6686696328607693
40,-0.5748727057644987,0.7661986041415183
40,-0.5453183096152658,0.7214931538920748
40,-0.6370280313360267,0.8265187963452061
40,-0.45614967283236474,0.5407989035495815
40,0.5208519497927231,-0.6730998730667347
40,0.6360399214743416,-0.7706350383081153
40,0.5403553630381517,-0.5767041464366311
40,-0.5252138158883737,0.6668043909555754
40,-0.4687651465027856,0.6383742873172189
41,-0.5630122238974868,0.8029318020973248
41,-0.5796899261154752,0.7383491618813754
41,0.6636013122841111,-0.7691807149807933
41,-0.5009359328824526,0.6226234108357538
41,-0.5556780727129815,0.7183681621089005
41,-0.4665327024866953,0.668534492089609
41,0.4916626627083568,-0.5864877571261249
41,0.3749548604130489,-0.43026397717814757
41,-0.5773002695688387,0.6421935375528631
41,0.5434761992241646,-0.6978670495843118
42,0.6133233524442464,-0.6954500880742376
42,-0.5307268504469755,0.7291008198407491
42,0.481071572568014,-0.6379700547511551
42,0.42531724783181146,-0.5273355068023822
42,0.5036006108042742,-0.5875935141697864
42,0.4920965559132856,-0.6750125536409948
42,0.5968017513009595,-0.7762613769299382
42,0.6355930108562273,-0.6969123481157933
42,-0.438993477165327,0.4674719544447574
42,-0.485679762355938,0.5450741911484431
43,-0.568916244837974,0.6207059008401292
43,0.36789813985133824,-0.35340994773525825
